question,label
제주도 유명한 관광지 어디 좋을까,S-LOCATION O O O O
제주 서귀포 여행 가는데 관광지 추천,B-LOCATION E-LOCATION O O O O
밀양 여행지 갈만한 곳 없을까,S-LOCATION O O O O
아마 여행 갈 것 같은데 무주 여행지 추천,O O O O O S-LOCATION O O
나 여행 가는데 인천 진짜 좋은 여행지 없을까,O O O S-LOCATION O O O O
아마 다음 달 여행 가는데 여행지 있나,O B-DATE E-DATE O O O O
청계천 여행할만한 관광지 알려주라,S-LOCATION O O O
구로구 놀만한 구경거리 추천해 줘,S-LOCATION O O O O
강화도 볼만한 구경거리 추천해 주세요,S-LOCATION O O O O
울릉도 갈만한 관광지 알려줄래,S-LOCATION O O O
동구 유명한 관광지 알고싶어,S-LOCATION O O O
서구 놀기 좋은 관광지 추천해 주라,S-LOCATION O O O O O
파주 관광할만한 구경거리 추천해 주라,S-LOCATION O O O O
계룡 근처 한 관광지 알려줘,S-LOCATION O O O O
수원 가까운 여행지 추천해 줘,S-LOCATION O O O O
평택 들러봐야 하는 구경거리 알려주라,S-LOCATION O O O O
금천구 가기 좋은 구경거리 알려주세요,S-LOCATION O O O O
우도 가볼 만한 관광지 추천해 주라,S-LOCATION O O O O O
광명 꼭 들려야 하는 관광지 추천해 주라,S-LOCATION O O O O O O
시흥 이번 여행 어디 갈지 추천,S-LOCATION O O O O O
아마 보령 여행 갈 것 같은데 어디 갈까,O S-LOCATION O O O O O O
다음 달 아마 충남 태안 놀러 가는데 어디 갈까,B-DATE E-DATE O B-LOCATION E-LOCATION O O O O
청양 유명한 장소 어디 있니 궁금해,S-LOCATION O O O O O
공주 여행 어디 갈까,S-LOCATION O O O
포천 가면 어디 갈까,S-LOCATION O O O
이번 화천 여행 갈 것 같거든 어디 갈까,O S-LOCATION O O O O O O
서울 관광지 궁금하네 알려줘,S-LOCATION O O O
대구 관광지 알고 싶어,S-LOCATION O O O
광주 관광지 나한테 추천해 주겠니,S-LOCATION O O O O
대전 관광지 알 수 있을까,S-LOCATION O O O O
여수 유명한 놀 곳 있나,S-LOCATION O O O O
창녕 여행지 어디 좋아,S-LOCATION O O O
연천 볼만한 거 뭐 있냐,S-LOCATION O O O O
나 모레 포천 가는데 어디 갈까,O S-DATE S-LOCATION O O O
우리 내일 가평 가는데 어디 좋니,O S-DATE S-LOCATION O O O
나 이번 달 남자친구랑 놀러 가는데 어디 좋아,O B-DATE E-DATE O O O O O
우리 가을 여행 가는데 어디 갈만한 곳 없으려나,O S-DATE O O O O O O
완산구 뭐 있지 볼만한 거,S-LOCATION O O O O
인사동 진짜 좋은 곳 알려주겠니,S-LOCATION O O O O
갈만한 여행지 어디 있을까요,O O O O
모레 부산 가는데 추천해줘,S-DATE S-LOCATION O O
이번 주 여행 가는데 특히 광주 어디 갈까,B-DATE E-DATE O O O S-LOCATION O O
양구 괜찮은 곳 있니,S-LOCATION O O O
양양 이번 가는데 여행지 어디 추천할래,S-LOCATION O O O O O
나 모레 포천 가는데 괜찬은 곳 있냐,O S-DATE S-LOCATION O O O O
내일 아마 울진 가거든 어디 좋니,S-DATE O S-LOCATION O O O
문산 갈만한 곳 보여줘,S-LOCATION O O O
경상남도 유명한 곳 어디 있니 내일 여행 가거든,S-LOCATION O O O O S-DATE O O
아마 나 모레 여행 갈듯 한데 대덕 어디 갈까,O O S-DATE O O O S-LOCATION O O
송파구 놀만한 구경거리 어디 있니,S-LOCATION O O O O
성동구 들러봐야 하는 구경거리 추천해 주라,S-LOCATION O O O O O
양천구 볼만한 구경거리 알고싶어,S-LOCATION O O O
동대문 꼭 들려야 하는 관광지 있을까 내일 가기 했거든,S-LOCATION O O O O O S-DATE O O
남서울 진짜 좋은 명소 추천 좀 해줘,S-LOCATION O O O O O O
강북구 꼭 들려야 하는 관광지 알려줄래,S-LOCATION O O O O O
중구 볼만한 관광지 알려주라,S-LOCATION O O O
오랜만 광주 여행한다 어디 갈지 말해줘,O S-LOCATION O O O O
간만 여행 가는데 인천 갈 것 같거든 관광지 추천 좀,O O O S-LOCATION O O O O O O
양천 구경 할만한 명소 알려줄래,S-LOCATION O O O O
종로 가기 좋은 명소 알려주세요,S-LOCATION O O O O
금천구 들려야 하는 명소 추천해 주라,S-LOCATION O O O O O
홍대 근처 구경하기 좋은 관광지 추천해 주라,S-LOCATION O O O O O O
이대 근처 구경하기 좋은 명소 알고싶어,S-LOCATION O O O O O
건대 꼭 들려야 하는 관광지 알려줘,S-LOCATION O O O O O
종로구 놀만한 관광지 어디 있냐,S-LOCATION O O O O
평창 관광할만한 명소 알려줘,S-LOCATION O O O
완주 가까운 관광지 알려주라,S-LOCATION O O O
여름 진천 관광지 어디 좋니,S-DATE S-LOCATION O O O
모레 명소 추천해 주라,S-DATE O O O
내일모레 목포 가는데 관광지 알려줘,S-DATE S-LOCATION O O O
아마 여행 갈 거 같으니까 관광지 추천,O O O O O O O
나 친구랑 모레 놀러 가는데 서울 관광지 어디 추천,O O S-DATE O O S-LOCATION O O O
근데 진짜 좋은 관광지 없을까,O O O O O
그 때 갔던 관광지 추천,O O O O O
가을 친구랑 아마 놀러 가는데 부산 관광지 어디 추천,S-DATE O O O O S-LOCATION O O O
봄 진짜 좋은 관광지 없을까,S-DATE O O O O
강원도 갈만한 관광지 추천,S-LOCATION O O O
영덕 명소 어디 있니,S-LOCATION O O O
겨울 관광지 알려줄래,S-DATE O O
서산 명소 추천해 주세요,S-LOCATION O O O
서천 소문난 명소 알려줘,S-LOCATION O O O
이번 관광지 알려주라,O O O
오늘 명소 알려줄래,S-DATE O O
모레 명소 추천해 줘,S-DATE O O O
가을 관광지 알려주라,S-DATE O O
봄 관광지 추천해 주라,S-DATE O O O
여름 강남 명소 알려줘,S-DATE S-LOCATION O O
가을 명소 추천해 주세요,S-DATE O O O
겨울 관광지 추천해 줘,S-DATE O O O
1월 관광지 어디 있냐,S-DATE O O O
2월 진천 관광지 어디 좋니,S-DATE S-LOCATION O O O
3월 명소 추천해 주라,S-DATE O O O
4월 목포 가는데 관광지 알려줘,S-DATE S-LOCATION O O O
5월 관광지 어디 있냐,S-DATE O O O
6월 오산 관광지 어디 좋니,S-DATE S-LOCATION O O O
7월 좋은 곳 추천해 줘,S-DATE O O O O
8월 관광지 어디 있을까요,S-DATE O O O
9월 부산 가는데 추천해줘,S-DATE S-LOCATION O O
10월 여행 어디 갈까,S-DATE O O O
11월 영광 제일 유명한 명소 알려줄래,S-DATE S-LOCATION O O O O
12월 어디 여행 명소 추천해줘,S-DATE O O O O
영월 주변 진짜 유명한 명소 있을까,S-LOCATION O O O O O
1월 2일 명소 추천,B-DATE E-DATE O O
2월 8일 관광 명소 추천해줘,B-DATE E-DATE O O O
3월 16일 어디 갈까,B-DATE E-DATE O O
4월 24일 제일 유명한 명소 알려줄래,B-DATE E-DATE O O O O
5월 3일 여행 장소 추천해줘,B-DATE E-DATE O O O
6월 9일 진짜 유명한 명소 있을까,B-DATE E-DATE O O O O
놀기 좋은 스쿠버다이빙 휴양지 어디 있냐,O O S-PLACE O O O
가까운 스케이트 여행지 어디 있니,O S-PLACE O O O
구경 할만 한 스파 여행지 추천해 주라,O O O S-PLACE O O O
들려 봐야 하는 등산 휴양지 추천해 줘,O O O S-PLACE O O O
가까운 골프 여행지 알려주세요,O S-PLACE O O
갈만 한 운동 여행지 알려줘,O O S-PLACE O O
구경 하기 좋은 스포츠 휴양지 추천해 주세요,O O O S-PLACE O O O
가봐야 하는 벚꽃 놀이 휴양지 알려줘,O O B-PLACE E-PLACE O O
구경 할만 한 운동 휴양지 알고싶어,O O O S-PLACE O O
구경 할만 한 해수욕장 여행지 어디 있니,O O O S-PLACE O O O
놀기 좋은 산악 자전거 휴양지 알려주라,O O B-PLACE E-PLACE O O
할만 한 해수욕장 휴양지 알려줄래,O O S-PLACE O O
가까운 운동 여행지 추천해 주라,O S-PLACE O O O
관광 할만 한 골프 휴양지 알려주라,O O O S-PLACE O O
관광 할만 한 선탠 여행지 추천해 줘,O O O S-PLACE O O O
구경 하기 좋은 패러글라이딩 휴양지 알려주라,O O O S-PLACE O O
가기 좋은 온천 휴양지 추천해 주라,O O S-PLACE O O O
ㅇㅇ 좋은 골프 여행지 어디 있냐,O O S-PLACE O O O
가봐야 하는 등산 여행지 알려주라,O O S-PLACE O O
구경 하기 좋은 선탠 휴양지 알고싶어,O O O S-PLACE O O
해볼만 한 목욕 여행지 알려주라,O O S-PLACE O O
해볼만 한 벚꽃 놀이 휴양지 추천해 주세요,O O B-PLACE E-PLACE O O O
꼭 들려야 하는 불꽃놀이 여행지 어디 있냐,O O O S-PLACE O O O
해볼만 한 물놀이 여행지 알려주세요,O O S-PLACE O O
꼭 들려야 하는 쇼핑 휴양지 추천해 주라,O O O S-PLACE O O O
가까운 패러글라이딩 휴양지 알려주세요,O S-PLACE O O
할 수 있는 일광욕 휴양지 어디 있냐,O O O S-PLACE O O O
구경 할만 한 휴식 여행지 추천해 주라,O O O S-PLACE O O O
놀기 좋은 사우나 여행지 알려줘,O O S-PLACE O O
가까운 선탠 휴양지 추천해 주세요,O S-PLACE O O O
들려 봐야 하는 테니스 휴양지 추천해 줘,O O O S-PLACE O O O
그러면 꼭 들려야 하는 산책 여행지 알려주라,O O O O S-PLACE O O
구경 하기 좋은 등산 휴양지 알려줄래,O O O S-PLACE O O
놀기 좋은 꽃놀이 여행지 알려주세요,O O S-PLACE O O
가봐야 하는 쇼핑 휴양지 알고싶어,O O S-PLACE O O
가까운 익스트림 스포츠 휴양지 어디 있냐,O B-PLACE E-PLACE O O O
할만 한 스파 여행지 알려줘,O O S-PLACE O O
관광 해볼만 한 래프트 휴양지 어디 있니,O O O S-PLACE O O O
가기 좋은 캠핑 휴양지 알고싶어,O O S-PLACE O O
할만 한 벚꽃 놀이 여행지 추천해 주세요,O O B-PLACE E-PLACE O O O
그러면 구경 하기 좋은 온천 휴양지 어디 있니,O O O O S-PLACE O O O
ㅇㅇ 좋은 단풍 구경 휴양지 알려줘,O O B-PLACE E-PLACE O O
갈만 한 스키 여행지 알려줄래,O O S-PLACE O O
가볼만 한 패러글라이딩 휴양지 추천해 주세요,O O S-PLACE O O O
가봐야 하는 낚시 휴양지 추천해 주라,O O S-PLACE O O O
구경 하기 좋은 테니스 휴양지 어디 있니,O O O S-PLACE O O O
갈만 한 요트 여행지 알려줄래,O O S-PLACE O O
그러면 해볼만 한 보드 여행지 어디 있니,O O O S-PLACE O O O
단풍 구경 하기 좋은 여행지 추천해 주세요,B-PLACE E-PLACE O O O O O
그럼 하이킹 하기 좋은 여행지 알려주라,O S-PLACE O O O O
익스트림 스포츠 하러 가기 좋은 여행지 알고싶어,B-PLACE E-PLACE O O O O O
산악 자전거 하러 가기 좋은 여행지 알고싶어,B-PLACE E-PLACE O O O O O
수영 하러 가기 좋은 휴양지 어디 있니,S-PLACE O O O O O O
쇼핑 휴양지 추천해 줘,S-PLACE O O O
드라이브 하기 좋은 휴양지 알려주라,S-PLACE O O O O
해수욕장 하러 가기 좋은 휴양지 알고싶어,S-PLACE O O O O O
드라이브 여행지 어디 있니,S-PLACE O O O
그럼 온천 여행지 어디 있니,O S-PLACE O O O
산악 자전거 하러 가기 좋은 휴양지 어디 있냐,B-PLACE E-PLACE O O O O O O
스포츠 하러 가기 좋은 휴양지 추천해 주라,S-PLACE O O O O O O
온천 하기 좋은 휴양지 추천해 주라,S-PLACE O O O O O
래프트 하러 가기 좋은 휴양지 어디 있냐,S-PLACE O O O O O O
하이킹 하러 가기 좋은 휴양지 알려주라,S-PLACE O O O O O
캠핑 하기 좋은 여행지 알려주라,S-PLACE O O O O
일광욕 여행지 알고싶어,S-PLACE O O
온천 하기 좋은 휴양지 추천해 줘,S-PLACE O O O O O
골프 여행지 추천해 줘,S-PLACE O O O
사우나 하기 좋은 여행지 어디 있냐,S-PLACE O O O O O
그럼 단풍 구경 하러 가기 좋은 여행지 어디 있니,O B-PLACE E-PLACE O O O O O O
스키 휴양지 추천해 주세요,S-PLACE O O O
목욕 여행지 추천해 주세요,S-PLACE O O O
스파 하러 가기 좋은 여행지 추천해 주세요,S-PLACE O O O O O O
사우나 휴양지 알려주세요,S-PLACE O O
목욕 휴양지 추천해 줘,S-PLACE O O O
캠핑 하기 좋은 휴양지 알려주라,S-PLACE O O O O
스쿠버다이빙 하러 가기 좋은 휴양지 추천해 주세요,S-PLACE O O O O O O
서핑 하기 좋은 휴양지 추천해 주라,S-PLACE O O O O O
캠핑 하러 가기 좋은 여행지 추천해 주라,S-PLACE O O O O O O
스포츠 여행지 알고싶어,S-PLACE O O
일광욕 여행지 추천해 줘,S-PLACE O O O
꽃놀이 하기 좋은 여행지 추천해 주세요,S-PLACE O O O O O
일광욕 하기 좋은 여행지 어디 있니,S-PLACE O O O O O
보드 하기 좋은 여행지 알려주라,S-PLACE O O O O
물놀이 하러 가기 좋은 여행지 알려줘,S-PLACE O O O O O
승마 하러 가기 좋은 휴양지 알고싶어,S-PLACE O O O O O
테니스 하기 좋은 휴양지 알려줘,S-PLACE O O O O
패러글라이딩 여행지 알려줘,S-PLACE O O
사우나 하기 좋은 여행지 추천해 줘,S-PLACE O O O O O
불꽃놀이 하러 가기 좋은 여행지 추천해 줘,S-PLACE O O O O O O
드라이브 하러 가기 좋은 휴양지 추천해 주라,S-PLACE O O O O O O
쇼핑 하러 가기 좋은 여행지 추천해 주세요,S-PLACE O O O O O O
드라이브 하러 가기 좋은 휴양지 알고싶어,S-PLACE O O O O O
스포츠 하러 가기 좋은 여행지 알려주세요,S-PLACE O O O O O
운동 하기 좋은 휴양지 알려주라,S-PLACE O O O O
등반 휴양지 알려주라,S-PLACE O O
명상 하기 좋은 여행지 어디 있니,S-PLACE O O O O O
승마 하러 가기 좋은 휴양지 알려줘,S-PLACE O O O O O
산악 자전거 하기 좋은 휴양지 알려줄래,B-PLACE E-PLACE O O O O
스포츠 하러 가기 좋은 휴양지 알려주세요,S-PLACE O O O O O
수영 여행지 추천해 주라,S-PLACE O O O
패러글라이딩 하기 좋은 휴양지 어디 있냐,S-PLACE O O O O O
골프 하러 가기 좋은 휴양지 알고싶어,S-PLACE O O O O O
수영 하러 가기 좋은 휴양지 추천해 주라,S-PLACE O O O O O O
낚시 하기 좋은 휴양지 어디 있냐,S-PLACE O O O O O
꽃놀이 하기 좋은 휴양지 어디 있냐,S-PLACE O O O O O
스케이트 여행지 알려주세요,S-PLACE O O
불꽃놀이 여행지 알려주라,S-PLACE O O
벚꽃 놀이 여행지 알려주세요,B-PLACE E-PLACE O O
스키 휴양지 추천해 줘,S-PLACE O O O
그럼 명상 하러 가기 좋은 여행지 어디 있니,O S-PLACE O O O O O O
스파 하기 좋은 휴양지 추천해 줘,S-PLACE O O O O O
래프트 하기 좋은 여행지 추천해 주라,S-PLACE O O O O O
보드 하러 가기 좋은 휴양지 알려주라,S-PLACE O O O O O
사냥 하기 좋은 여행지 추천해 줘,S-PLACE O O O O O
그럼 해수욕장 하러 가기 좋은 여행지 알려주라,O S-PLACE O O O O O
서핑 휴양지 추천해 줘,S-PLACE O O O
꽃놀이 하기 좋은 휴양지 추천해 주라,S-PLACE O O O O O
사우나 여행지 추천해 주라,S-PLACE O O O
캠핑 하러 가기 좋은 여행지 알려줄래,S-PLACE O O O O O
요트 하기 좋은 여행지 알려주라,S-PLACE O O O O
그럼 등반 하러 가기 좋은 휴양지 추천해 주세요,O S-PLACE O O O O O O
벚꽃 놀이 여행지 추천해 주라,B-PLACE E-PLACE O O O
등반 하러 가기 좋은 여행지 추천해 주라,S-PLACE O O O O O O
성남 가볼만 한 테마 파크 추천해 줘,S-LOCATION O O B-PLACE E-PLACE O O
청양 관광 할만 한 식물원 알려줘,S-LOCATION O O O S-PLACE O
계룡 들려 봐야 하는 경마장 알고싶어,S-LOCATION O O O S-PLACE O
신안 가기 좋은 도서관 알고싶어,S-LOCATION O O S-PLACE O
가평 갈만 한 숙박 추천해 주라,S-LOCATION O O S-PLACE O O
진주 들려야 하는 골프장 어디 있냐,S-LOCATION O O S-PLACE O O
용인 구경 할만 한 해수욕장 알려줘,S-LOCATION O O O S-PLACE O
영광 놀기 좋은 목욕탕 알려주세요,S-LOCATION O O S-PLACE O
고창 들려야 하는 국제 공원 어디 있니,S-LOCATION O O B-PLACE E-PLACE O O
의왕 놀기 좋은 아쿠아리움 알려줄래,S-LOCATION O O S-PLACE O
영주 가봐야 하는 국제 공원 알려주세요,S-LOCATION O O B-PLACE E-PLACE O
사천 꼭 가봐야 하는 플라자 추천해 줘,S-LOCATION O O O S-PLACE O O
상주 들려 봐야 하는 리조트 추천해 주세요,S-LOCATION O O O S-PLACE O O
고창 들려야 하는 캠핑장 알려줄래,S-LOCATION O O S-PLACE O
괴산 볼 만 한 페스티벌 알려주세요,S-LOCATION O O O S-PLACE O
부여 놀 만 한 영화관 추천해 주라,S-LOCATION O O O S-PLACE O O
평창 꼭 들려야 하는 숙박 알려주세요,S-LOCATION O O O S-PLACE O
태백 들려야 하는 사찰 알려줘,S-LOCATION O O S-PLACE O
의정부 꼭 들려야 하는 볼링장 알고싶어,S-LOCATION O O O S-PLACE O
진주 놀 만 한 국립공원 알고싶어,S-LOCATION O O O S-PLACE O
양양 볼 만 한 유원지 알려주라,S-LOCATION O O O S-PLACE O
밀양 꼭 가봐야 하는 문화 거리 추천해 주라,S-LOCATION O O O B-PLACE E-PLACE O O
장흥 구경 할만 한 미술관 어디 있냐,S-LOCATION O O O S-PLACE O O
강진 가기 좋은 거리 알려줘,S-LOCATION O O S-PLACE O
칠곡 구경 할만 한 수산시장 알려줄래,S-LOCATION O O O S-PLACE O
부안 가까운 사찰 알려주라,S-LOCATION O S-PLACE O
순천 놀 만 한 스키장 어디 있냐,S-LOCATION O O O S-PLACE O O
용인 놀기 좋은 놀이동산 알려줘,S-LOCATION O O S-PLACE O
순천 유명한 모텔 추천해 줘,S-LOCATION O S-PLACE O O
완주 유명한 공 원장 어디 있냐,S-LOCATION O B-PLACE E-PLACE O O
진주 꼭 가봐야 하는 숙박 알려주라,S-LOCATION O O O S-PLACE O
영덕 구경 할만 한 타워 추천해 줘,S-LOCATION O O O S-PLACE O O
오산 놀기 좋은 축구장 어디 있니,S-LOCATION O O S-PLACE O O
속초 가까운 미술관 어디 있냐,S-LOCATION O S-PLACE O O
고양 들려 봐야 하는 백화점 알려주라,S-LOCATION O O O S-PLACE O
울릉 들려야 하는 마을 알려주라,S-LOCATION O O S-PLACE O
평창 구경 할만 한 호텔 어디 있냐,S-LOCATION O O O S-PLACE O O
거창 꼭 들려야 하는 숙박 알려줄래,S-LOCATION O O O S-PLACE O
태백 들려야 하는 영화관 알고싶어,S-LOCATION O O S-PLACE O
의령 놀기 좋은 사찰 알려주세요,S-LOCATION O O S-PLACE O
계룡 관광 할만 한 사찰 알려주라,S-LOCATION O O O S-PLACE O
진안 들려 봐야 하는 거리 알려줘,S-LOCATION O O O S-PLACE O
화순 관광 할만 한 재래시장 알려주라,S-LOCATION O O O S-PLACE O
고흥 가까운 영화관 알고싶어,S-LOCATION O S-PLACE O
청송 볼 만 한 도서관 알려주라,S-LOCATION O O O S-PLACE O
담양 유명한 수산시장 어디 있냐,S-LOCATION O S-PLACE O O
청도 볼 만 한 호텔 추천해 주라,S-LOCATION O O O S-PLACE O O
